Ensembl ID,Gene.name,Gene.description,logFC,logCPM,F,PValue,FDR,#NAME?,,,,
ENSMUSG00000047721,Bola2,bolA-like 2 (E. coli) [Source:MGI Symbol;Acc:MGI:1913412],-0.011578266,4.048504453,0.010596107,0.919283092,0.96528915,0.015342575,,,,
ENSMUSG00000031832,Taf1c,"TATA-box binding protein associated factor, RNA polymerase I, C [Source:MGI Symbol;Acc:MGI:109576]",-0.011511603,3.147316606,0.007432095,0.932362146,0.970327784,0.013081533,,,,
ENSMUSG00000021494,Ddx41,DEAD (Asp-Glu-Ala-Asp) box polypeptide 41 [Source:MGI Symbol;Acc:MGI:1920185],-0.011469489,4.818955954,0.017155963,0.897412166,0.955266305,0.019875541,,,,
ENSMUSG00000043923,Ccdc84,coiled-coil domain containing 84 [Source:MGI Symbol;Acc:MGI:2685960],-0.011465714,3.781823714,0.012917344,0.910915961,0.961908752,0.016866124,,,,
ENSMUSG00000032563,Mrpl3,mitochondrial ribosomal protein L3 [Source:MGI Symbol;Acc:MGI:2137204],-0.011449989,4.79046113,0.022725832,0.882043591,0.948767822,0.022840053,,,,
ENSMUSG00000079037,Prnp,prion protein [Source:MGI Symbol;Acc:MGI:97769],-0.01143977,4.768520896,0.017929715,0.895138587,0.954381324,0.020278068,,,,
ENSMUSG00000042682,Selenok,selenoprotein K [Source:MGI Symbol;Acc:MGI:1931466],-0.011402951,6.810728257,0.015411609,0.902737368,0.95798048,0.01864334,,,,
ENSMUSG00000005237,Dnah2,"dynein, axonemal, heavy chain 2 [Source:MGI Symbol;Acc:MGI:107731]",-0.011348388,1.591766834,0.002514491,0.960623515,0.9826587,0.007597297,,,,
ENSMUSG00000050188,Lsm10,U7 snRNP-specific Sm-like protein LSM10 [Source:MGI Symbol;Acc:MGI:2151045],-0.011285188,2.679022624,0.006662112,0.93595293,0.972450795,0.012132364,,,,
ENSMUSG00000054519,Zfp867,zinc finger protein 867 [Source:MGI Symbol;Acc:MGI:2681848],-0.011278219,2.04783729,0.004248749,0.948830735,0.978545169,0.009419123,,,,
ENSMUSG00000050017,Pitpnb,"phosphatidylinositol transfer protein, beta [Source:MGI Symbol;Acc:MGI:1927542]",-0.011238444,6.063285012,0.023105005,0.88107158,0.948628538,0.022903814,,,,
ENSMUSG00000024158,Hagh,hydroxyacyl glutathione hydrolase [Source:MGI Symbol;Acc:MGI:95745],-0.011202464,6.42606005,0.023155126,0.880943706,0.948628538,0.022903814,,,,
ENSMUSG00000025173,Wdr45b,WD repeat domain 45B [Source:MGI Symbol;Acc:MGI:1914090],-0.011190603,4.563099901,0.018256651,0.894192971,0.95398278,0.020459464,,,,
ENSMUSG00000020323,Prss57,"protease, serine 57 [Source:MGI Symbol;Acc:MGI:1920356]",-0.011155907,2.583266385,0.005695781,0.94076967,0.974988568,0.011000477,,,,
ENSMUSG00000020003,Pex7,peroxisomal biogenesis factor 7 [Source:MGI Symbol;Acc:MGI:1321392],-0.011142878,4.619138476,0.01808402,0.894691197,0.954262696,0.020332053,,,,
ENSMUSG00000020973,Dnaaf2,"dynein, axonemal assembly factor 2 [Source:MGI Symbol;Acc:MGI:1923566]",-0.01114196,0.410527531,0.002552921,0.9715667,0.987272531,0.005562946,,,,
ENSMUSG00000041642,Kif21b,kinesin family member 21B [Source:MGI Symbol;Acc:MGI:109234],-0.011113576,5.151124009,0.015881158,0.901275009,0.957841561,0.018706323,,,,
ENSMUSG00000002949,Timm44,translocase of inner mitochondrial membrane 44 [Source:MGI Symbol;Acc:MGI:1343262],-0.011108072,5.688395336,0.021781714,0.884500536,0.949341701,0.022577442,,,,
ENSMUSG00000044442,N6amt1,N-6 adenine-specific DNA methyltransferase 1 (putative) [Source:MGI Symbol;Acc:MGI:1915018],-0.011099191,3.554847249,0.009673835,0.922863227,0.966614615,0.014746642,,,,
ENSMUSG00000034485,Uaca,uveal autoantigen with coiled-coil domains and ankyrin repeats [Source:MGI Symbol;Acc:MGI:1919815],-0.011065439,3.6751206,0.010379337,0.92010993,0.965566546,0.01521779,,,,
ENSMUSG00000051786,Tubgcp6,"tubulin, gamma complex associated protein 6 [Source:MGI Symbol;Acc:MGI:2146071]",-0.011059225,4.900067119,0.023695864,0.879573056,0.948465031,0.022978677,,,,
ENSMUSG00000030271,Ogg1,8-oxoguanine DNA-glycosylase 1 [Source:MGI Symbol;Acc:MGI:1097693],-0.01104723,2.299370208,0.005730963,0.940587392,0.974873689,0.011051651,,,,
ENSMUSG00000035297,Cops4,COP9 signalosome subunit 4 [Source:MGI Symbol;Acc:MGI:1349414],-0.011033012,5.126606387,0.027473304,0.870415288,0.943186015,0.025402648,,,,
ENSMUSG00000047735,Samd9l,sterile alpha motif domain containing 9-like [Source:MGI Symbol;Acc:MGI:1343184],-0.011011759,4.941782348,0.009174858,0.924872301,0.966882969,0.014626089,,,,
ENSMUSG00000079562,Maea,macrophage erythroblast attacher [Source:MGI Symbol;Acc:MGI:1891748],-0.010998205,6.006019555,0.02887208,0.867190126,0.941150648,0.026340854,,,,
ENSMUSG00000070934,Rraga,Ras-related GTP binding A [Source:MGI Symbol;Acc:MGI:1915691],-0.01098781,5.047819512,0.016930163,0.898085451,0.955642463,0.019704561,,,,
ENSMUSG00000036285,Noa1,nitric oxide associated 1 [Source:MGI Symbol;Acc:MGI:1914306],-0.010978169,3.490248804,0.006532577,0.936577183,0.972450795,0.012132364,,,,
ENSMUSG00000041949,Tango6,transport and golgi organization 6 [Source:MGI Symbol;Acc:MGI:2142786],-0.010902403,3.132970024,0.008727906,0.926719275,0.968023511,0.014114095,,,,
ENSMUSG00000026849,Tor1a,"torsin family 1, member A (torsin A) [Source:MGI Symbol;Acc:MGI:1353568]",-0.01089367,4.691284821,0.018438251,0.893671446,0.953696762,0.020589692,,,,
ENSMUSG00000022023,Wbp4,WW domain binding protein 4 [Source:MGI Symbol;Acc:MGI:109568],-0.010850127,4.557731257,0.019564169,0.890494865,0.952221371,0.021262076,,,,
ENSMUSG00000042548,Asxl1,additional sex combs like 1 [Source:MGI Symbol;Acc:MGI:2684063],-0.010795414,6.169369493,0.030491298,0.863555678,0.939334296,0.027179821,,,,
ENSMUSG00000022248,Rad1,RAD1 checkpoint DNA exonuclease [Source:MGI Symbol;Acc:MGI:1316678],-0.010748813,3.053154871,0.00506174,0.944157333,0.976957504,0.010124327,,,,
ENSMUSG00000033458,Fan1,FANCD2/FANCI-associated nuclease 1 [Source:MGI Symbol;Acc:MGI:3045266],-0.010736994,2.64837603,0.005952841,0.939450592,0.97406531,0.011411923,,,,
ENSMUSG00000036461,Elf1,E74-like factor 1 [Source:MGI Symbol;Acc:MGI:107180],-0.010733168,5.742608768,0.024783284,0.876864415,0.946950215,0.023672853,,,,
ENSMUSG00000052406,Rexo4,"REX4, 3'-5' exonuclease [Source:MGI Symbol;Acc:MGI:2684957]",-0.010732117,5.15773212,0.01910164,0.891788218,0.952729988,0.021030165,,,,
ENSMUSG00000014195,Dnajc7,DnaJ heat shock protein family (Hsp40) member C7 [Source:MGI Symbol;Acc:MGI:1928373],-0.010609441,6.351936435,0.025963019,0.87399393,0.945112841,0.024516336,,,,
ENSMUSG00000033790,Tubgcp5,"tubulin, gamma complex associated protein 5 [Source:MGI Symbol;Acc:MGI:2178836]",-0.010590983,3.73165878,0.008765612,0.926561644,0.967989567,0.014129324,,,,
ENSMUSG00000004451,Ralb,v-ral simian leukemia viral oncogene B [Source:MGI Symbol;Acc:MGI:1927244],-0.010585214,5.109116136,0.01553877,0.902339131,0.95798048,0.01864334,,,,
ENSMUSG00000067722,BC003965,cDNA sequence BC003965 [Source:MGI Symbol;Acc:MGI:2670966],-0.010584785,4.408140163,0.010412783,0.919981792,0.965566546,0.01521779,,,,
ENSMUSG00000028405,Aco1,aconitase 1 [Source:MGI Symbol;Acc:MGI:87879],-0.010544544,7.880969003,0.027778168,0.869705284,0.94287112,0.025547666,,,,
ENSMUSG00000010607,Pigyl,"phosphatidylinositol glycan anchor biosynthesis, class Y-like [Source:MGI Symbol;Acc:MGI:1913518]",-0.010538928,2.42980544,0.004150489,0.949425008,0.978637654,0.009378078,,,,
ENSMUSG00000037318,Traf3ip3,TRAF3 interacting protein 3 [Source:MGI Symbol;Acc:MGI:2441706],-0.01050435,3.965304841,0.011725789,0.91510625,0.963477613,0.016158372,,,,
ENSMUSG00000033545,Znrf1,zinc and ring finger 1 [Source:MGI Symbol;Acc:MGI:2177308],-0.010496887,4.771355099,0.018648793,0.89307007,0.953412049,0.020719364,,,,
ENSMUSG00000020700,Map3k3,mitogen-activated protein kinase kinase kinase 3 [Source:MGI Symbol;Acc:MGI:1346874],-0.010444349,5.121079287,0.021658431,0.884825357,0.949602616,0.022458098,,,,
ENSMUSG00000006392,Med8,mediator complex subunit 8 [Source:MGI Symbol;Acc:MGI:1915269],-0.01044156,5.013033183,0.020351557,0.888328515,0.951790514,0.021458628,,,,
ENSMUSG00000007050,Lsm2,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:MGI Symbol;Acc:MGI:90676]",-0.010433695,4.06264971,0.011878363,0.914558027,0.963477613,0.016158372,,,,
ENSMUSG00000041945,Mfsd9,major facilitator superfamily domain containing 9 [Source:MGI Symbol;Acc:MGI:2443548],-0.010419297,0.751957447,0.002413999,0.961417692,0.983106765,0.007399315,,,,
ENSMUSG00000001270,Ckb,"creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]",-0.010399301,3.933840734,0.009119937,0.925096767,0.966989207,0.014578373,,,,
ENSMUSG00000008734,Gprc5b,"G protein-coupled receptor, family C, group 5, member B [Source:MGI Symbol;Acc:MGI:1927596]",-0.010396062,1.29946426,0.001571411,0.968866401,0.986356008,0.005966306,,,,
ENSMUSG00000010054,Tusc2,"tumor suppressor 2, mitochondrial calcium regulator [Source:MGI Symbol;Acc:MGI:1931086]",-0.010382121,4.197761707,0.011733461,0.915078598,0.963477613,0.016158372,,,,
ENSMUSG00000027411,Vps16,VSP16 CORVET/HOPS core subunit [Source:MGI Symbol;Acc:MGI:2136772],-0.010378148,5.316403887,0.01199945,0.914125472,0.963396482,0.016194944,,,,
ENSMUSG00000020413,Hus1,HUS1 checkpoint clamp component [Source:MGI Symbol;Acc:MGI:1277962],-0.010360213,3.912945174,0.009564763,0.923297838,0.966717982,0.014700203,,,,
ENSMUSG00000020527,Myo19,myosin XIX [Source:MGI Symbol;Acc:MGI:1913446],-0.010349614,3.781058845,0.011199672,0.917024916,0.964515725,0.015690687,,,,
ENSMUSG00000079484,Phyhd1,phytanoyl-CoA dioxygenase domain containing 1 [Source:MGI Symbol;Acc:MGI:3612860],-0.010289212,1.871907797,0.002665224,0.959461546,0.982006412,0.007885677,,,,
ENSMUSG00000018672,Copz2,"coatomer protein complex, subunit zeta 2 [Source:MGI Symbol;Acc:MGI:1929008]",-0.010281447,3.693365632,0.011374799,0.916381289,0.964210303,0.015828232,,,,
ENSMUSG00000020708,Psmc5,"protease (prosome, macropain) 26S subunit, ATPase 5 [Source:MGI Symbol;Acc:MGI:105047]",-0.010153382,5.759924122,0.01753237,0.896299757,0.954960528,0.020014579,,,,
ENSMUSG00000032481,Smarcc1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1 [Source:MGI Symbol;Acc:MGI:1203524]",-0.009980543,6.113759609,0.028580058,0.86785668,0.941609664,0.026129093,,,,
ENSMUSG00000038582,Pptc7,PTC7 protein phosphatase homolog [Source:MGI Symbol;Acc:MGI:2444593],-0.009974325,5.232355753,0.013650286,0.908435326,0.960741218,0.017393577,,,,
ENSMUSG00000030763,Lcmt1,leucine carboxyl methyltransferase 1 [Source:MGI Symbol;Acc:MGI:1353593],-0.00996973,3.69971784,0.008208542,0.928926517,0.96888844,0.013726226,,,,
ENSMUSG00000028121,Bcar3,breast cancer anti-estrogen resistance 3 [Source:MGI Symbol;Acc:MGI:1352501],-0.009955123,4.758812782,0.015412913,0.902733278,0.95798048,0.01864334,,,,
ENSMUSG00000042104,Uggt2,UDP-glucose glycoprotein glucosyltransferase 2 [Source:MGI Symbol;Acc:MGI:1913685],-0.009898161,2.359166316,0.003630423,0.952695245,0.979279179,0.009093479,,,,
ENSMUSG00000097057,Gm17638,"predicted gene, 17638 [Source:MGI Symbol;Acc:MGI:4937272]",-0.009813343,0.421483699,0.000674184,0.979604116,0.990710409,0.004053274,,,,
ENSMUSG00000028114,Mettl14,methyltransferase like 14 [Source:MGI Symbol;Acc:MGI:2442926],-0.009784498,3.810294988,0.006792886,0.935328872,0.972007039,0.01233059,,,,
ENSMUSG00000004849,Ap1s1,"adaptor protein complex AP-1, sigma 1 [Source:MGI Symbol;Acc:MGI:1098244]",-0.0097826,5.386946297,0.013900645,0.907603536,0.960528308,0.017489831,,,,
ENSMUSG00000027035,Cers6,ceramide synthase 6 [Source:MGI Symbol;Acc:MGI:2442564],-0.009616908,5.551489057,0.007972139,0.929954512,0.969374412,0.013508448,,,,
ENSMUSG00000059796,Eif4a1,eukaryotic translation initiation factor 4A1 [Source:MGI Symbol;Acc:MGI:95303],-0.009592716,8.36296699,0.023362447,0.880416274,0.948622755,0.022906462,,,,
ENSMUSG00000062184,Hs6st2,heparan sulfate 6-O-sulfotransferase 2 [Source:MGI Symbol;Acc:MGI:1354959],-0.009499374,0.698742149,0.000982141,0.975384049,0.989301539,0.004671315,,,,
ENSMUSG00000049037,Clec4a1,"C-type lectin domain family 4, member a1 [Source:MGI Symbol;Acc:MGI:3036291]",-0.009497738,2.984369966,0.003753275,0.951902563,0.979279179,0.009093479,,,,
ENSMUSG00000038521,C1s1,"complement component 1, s subcomponent 1 [Source:MGI Symbol;Acc:MGI:1355312]",-0.009450232,8.180759023,0.023752186,0.879431219,0.948437557,0.022991257,,,,
ENSMUSG00000037166,Ppp1r14a,"protein phosphatase 1, regulatory inhibitor subunit 14A [Source:MGI Symbol;Acc:MGI:1931139]",-0.009448325,0.602771591,0.00105622,0.97447292,0.989065196,0.00477508,,,,
ENSMUSG00000033906,Zdhhc15,"zinc finger, DHHC domain containing 15 [Source:MGI Symbol;Acc:MGI:1915336]",-0.009415576,1.985260256,0.003923407,0.950826025,0.97911086,0.009168132,,,,
ENSMUSG00000078517,Emc1,ER membrane protein complex subunit 1 [Source:MGI Symbol;Acc:MGI:2443696],-0.009380916,4.792559125,0.010733454,0.918763619,0.965086801,0.015433624,,,,
ENSMUSG00000029535,Triap1,TP53 regulated inhibitor of apoptosis 1 [Source:MGI Symbol;Acc:MGI:1916326],-0.009372506,3.42520635,0.011007486,0.917737129,0.964818698,0.015554289,,,,
ENSMUSG00000021453,Gadd45g,growth arrest and DNA-damage-inducible 45 gamma [Source:MGI Symbol;Acc:MGI:1346325],-0.009366305,3.064046393,0.002143884,0.963638563,0.983896095,0.007050763,,,,
ENSMUSG00000019791,Hint3,histidine triad nucleotide binding protein 3 [Source:MGI Symbol;Acc:MGI:1914097],-0.009336674,3.398383601,0.009730319,0.922639134,0.966614615,0.014746642,,,,
ENSMUSG00000028478,Clta,"clathrin, light polypeptide (Lca) [Source:MGI Symbol;Acc:MGI:894297]",-0.009316995,6.455985824,0.020133062,0.888925307,0.95183215,0.02143963,,,,
ENSMUSG00000026664,Phyh,phytanoyl-CoA hydroxylase [Source:MGI Symbol;Acc:MGI:891978],-0.009158978,7.969511351,0.011146313,0.917222033,0.964648709,0.015630812,,,,
ENSMUSG00000040260,Daam2,dishevelled associated activator of morphogenesis 2 [Source:MGI Symbol;Acc:MGI:1923691],-0.009158563,3.047994967,0.003875528,0.951126574,0.979252827,0.009105166,,,,
ENSMUSG00000026784,Pdss1,"prenyl (solanesyl) diphosphate synthase, subunit 1 [Source:MGI Symbol;Acc:MGI:1889278]",-0.009109915,2.864476684,0.004191751,0.949174601,0.978621179,0.009385389,,,,
ENSMUSG00000003033,Ap1m1,"adaptor-related protein complex AP-1, mu subunit 1 [Source:MGI Symbol;Acc:MGI:102776]",-0.009052131,5.734651892,0.017105867,0.89756115,0.955308007,0.019856582,,,,
ENSMUSG00000045287,Rtn4rl1,reticulon 4 receptor-like 1 [Source:MGI Symbol;Acc:MGI:2661375],-0.009025381,2.060836991,0.002002079,0.964860803,0.984333999,0.006857514,,,,
ENSMUSG00000037364,Srrt,serrate RNA effector molecule homolog (Arabidopsis) [Source:MGI Symbol;Acc:MGI:1933527],-0.009006365,6.988616092,0.01937227,0.89102955,0.952221371,0.021262076,,,,
ENSMUSG00000021326,Trim27,tripartite motif-containing 27 [Source:MGI Symbol;Acc:MGI:97904],-0.008993325,5.028083562,0.012631039,0.911904288,0.962182962,0.016742338,,,,
ENSMUSG00000021228,Acot3,acyl-CoA thioesterase 3 [Source:MGI Symbol;Acc:MGI:2159619],-0.008949671,2.922784456,0.002258774,0.962677743,0.983798266,0.007093947,,,,
ENSMUSG00000035697,Arhgap45,Rho GTPase activating protein 45 [Source:MGI Symbol;Acc:MGI:1917969],-0.008828613,6.254568145,0.011655407,0.915360362,0.963477613,0.016158372,,,,
ENSMUSG00000022718,Dgcr8,"DGCR8, microprocessor complex subunit [Source:MGI Symbol;Acc:MGI:2151114]",-0.008783846,4.934063961,0.015206055,0.903384666,0.958218226,0.018535573,,,,
ENSMUSG00000031796,Cfap20,cilia and flagella associated protein 20 [Source:MGI Symbol;Acc:MGI:107428],-0.008776074,4.14220895,0.010742471,0.918729635,0.965086801,0.015433624,,,,
ENSMUSG00000075415,Fnbp1,formin binding protein 1 [Source:MGI Symbol;Acc:MGI:109606],-0.008756121,5.526758051,0.017030324,0.897786233,0.955473059,0.019781554,,,,
ENSMUSG00000058818,Pirb,paired Ig-like receptor B [Source:MGI Symbol;Acc:MGI:894311],-0.008723837,4.754688838,0.006529814,0.936590567,0.972450795,0.012132364,,,,
ENSMUSG00000035781,R3hdm4,R3H domain containing 4 [Source:MGI Symbol;Acc:MGI:1924814],-0.008710881,5.675349946,0.013699316,0.908271824,0.960714086,0.017405841,,,,
ENSMUSG00000050379,Septin6,septin 6 [Source:MGI Symbol;Acc:MGI:1888939],-0.008706962,4.496697483,0.010478873,0.919729193,0.96551426,0.015241307,,,,
ENSMUSG00000021482,Prxl2c,peroxiredoxin like 2C [Source:MGI Symbol;Acc:MGI:1913379],-0.008686946,5.381443682,0.006000277,0.93921033,0.97406531,0.011411923,,,,
ENSMUSG00000090115,Usp49,ubiquitin specific peptidase 49 [Source:MGI Symbol;Acc:MGI:2685391],-0.008683333,3.425735755,0.005293966,0.942893052,0.97644771,0.010351009,,,,
ENSMUSG00000005899,Smpd4,sphingomyelin phosphodiesterase 4 [Source:MGI Symbol;Acc:MGI:1924876],-0.008667644,5.262772826,0.011264596,0.916785717,0.964515725,0.015690687,,,,
ENSMUSG00000033319,Fem1c,fem 1 homolog c [Source:MGI Symbol;Acc:MGI:2444737],-0.008666038,4.985548036,0.006350083,0.937467331,0.972788703,0.011981482,,,,
ENSMUSG00000062127,Cttnbp2nl,CTTNBP2 N-terminal like [Source:MGI Symbol;Acc:MGI:1933137],-0.008653552,3.768708411,0.003694101,0.952282725,0.979279179,0.009093479,,,,
ENSMUSG00000024493,Lars,leucyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1913808],-0.008615291,6.413380587,0.014789518,0.904710131,0.959325917,0.018033823,,,,
ENSMUSG00000001783,Rtcb,"RNA 2',3'-cyclic phosphate and 5'-OH ligase [Source:MGI Symbol;Acc:MGI:106379]",-0.0086132,6.287372248,0.013046246,0.910474617,0.961802984,0.01691388,,,,
ENSMUSG00000022967,Ifnar1,interferon (alpha and beta) receptor 1 [Source:MGI Symbol;Acc:MGI:107658],-0.008595428,5.935362698,0.01987705,0.889628796,0.952062558,0.021334514,,,,
ENSMUSG00000025139,Tollip,toll interacting protein [Source:MGI Symbol;Acc:MGI:1891808],-0.008481608,5.676634472,0.020524314,0.887858962,0.951673699,0.021511933,,,,
ENSMUSG00000032526,Ss18l2,"SS18, nBAF chromatin remodeling complex subunit like 2 [Source:MGI Symbol;Acc:MGI:1349474]",-0.008473685,3.733050613,0.004183861,0.94922239,0.978621179,0.009385389,,,,
ENSMUSG00000052139,Babam2,BRISC and BRCA1 A complex member 2 [Source:MGI Symbol;Acc:MGI:1333875],-0.008387031,3.840411972,0.005417875,0.942229869,0.976057173,0.010524742,,,,
ENSMUSG00000024150,Mcfd2,multiple coagulation factor deficiency 2 [Source:MGI Symbol;Acc:MGI:2183439],-0.00833905,7.578360416,0.016360322,0.899805193,0.95695015,0.019110685,,,,
ENSMUSG00000045991,Onecut2,"one cut domain, family member 2 [Source:MGI Symbol;Acc:MGI:1891408]",-0.008323216,5.737894209,0.00385182,0.951276089,0.979259018,0.00910242,,,,
ENSMUSG00000085396,Firre,functional intergenic repeating RNA element [Source:MGI Symbol;Acc:MGI:2147989],-0.008272682,6.052005832,0.011928204,0.914379713,0.963477613,0.016158372,,,,
ENSMUSG00000038578,Susd1,sushi domain containing 1 [Source:MGI Symbol;Acc:MGI:3651543],-0.008265178,5.192424967,0.010071475,0.921299379,0.965899113,0.015068233,,,,
ENSMUSG00000051098,Mblac2,metallo-beta-lactamase domain containing 2 [Source:MGI Symbol;Acc:MGI:1920102],-0.008264642,2.449159331,0.002153272,0.963559101,0.983896095,0.007050763,,,,
ENSMUSG00000027582,Zgpat,"zinc finger, CCCH-type with G patch domain [Source:MGI Symbol;Acc:MGI:2449939]",-0.008231121,4.205867101,0.007259968,0.933147943,0.970775449,0.012881215,,,,
ENSMUSG00000041594,Tmtc4,transmembrane and tetratricopeptide repeat containing 4 [Source:MGI Symbol;Acc:MGI:1921050],-0.008224175,2.188040355,0.002662097,0.959485309,0.982006412,0.007885677,,,,
ENSMUSG00000020218,Wif1,Wnt inhibitory factor 1 [Source:MGI Symbol;Acc:MGI:1344332],-0.008106805,1.528526673,0.001345938,0.971185297,0.987096882,0.00564022,,,,
ENSMUSG00000021895,Arhgef3,Rho guanine nucleotide exchange factor (GEF) 3 [Source:MGI Symbol;Acc:MGI:1918954],-0.008056859,5.915657536,0.008721465,0.926746235,0.968023511,0.014114095,,,,
ENSMUSG00000040658,Dnph1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:MGI Symbol;Acc:MGI:3039376],-0.008004342,2.164286365,0.002923786,0.957542617,0.980900821,0.008374902,,,,
ENSMUSG00000051147,Nat2,N-acetyltransferase 2 (arylamine N-acetyltransferase) [Source:MGI Symbol;Acc:MGI:109201],-0.00799391,2.770072665,0.003664242,0.952475713,0.979279179,0.009093479,,,,
ENSMUSG00000020388,Pdlim4,PDZ and LIM domain 4 [Source:MGI Symbol;Acc:MGI:1353470],-0.007924925,0.721755467,0.000938857,0.975932408,0.989389315,0.004632784,,,,
ENSMUSG00000022875,Kng1,kininogen 1 [Source:MGI Symbol;Acc:MGI:1097705],-0.007923032,11.62917433,0.009535219,0.92341599,0.966767523,0.014677947,,,,
ENSMUSG00000025956,Mettl21a,methyltransferase like 21A [Source:MGI Symbol;Acc:MGI:1914349],-0.007917724,2.946743847,0.004867769,0.945235882,0.977507364,0.009879962,,,,
ENSMUSG00000058569,Tmed9,transmembrane p24 trafficking protein 9 [Source:MGI Symbol;Acc:MGI:1914761],-0.00784894,6.543171791,0.00962101,0.923073405,0.966705481,0.014705819,,,,
ENSMUSG00000045193,Cirbp,cold inducible RNA binding protein [Source:MGI Symbol;Acc:MGI:893588],-0.007725064,4.215331804,0.004501309,0.947334203,0.978004327,0.009659224,,,,
