Ensembl ID,Gene.name,Gene.description,logFC,logCPM,F,PValue,FDR,-LOG10(FDR)
ENSMUSG00000055435,Maf,avian musculoaponeurotic fibrosarcoma oncogene homolog [Source:MGI Symbol;Acc:MGI:96909],-0.004846866,4.909380203,0.00197983,0.965120566,0.980261659,0.008657983
ENSMUSG00000028394,Pole3,"polymerase (DNA directed), epsilon 3 (p17 subunit) [Source:MGI Symbol;Acc:MGI:1933378]",-0.004758741,4.157768379,0.001943494,0.965441894,0.980261659,0.008657983
ENSMUSG00000009535,Rnmt,RNA (guanine-7-) methyltransferase [Source:MGI Symbol;Acc:MGI:1915147],-0.004576376,3.82910011,0.00141232,0.970537745,0.982805547,0.007532401
ENSMUSG00000020519,Sap30l,SAP30-like [Source:MGI Symbol;Acc:MGI:1354709],-0.004477959,3.761456022,0.001819796,0.966559002,0.980726805,0.008451954
ENSMUSG00000028149,Rap1gds1,"RAP1, GTP-GDP dissociation stimulator 1 [Source:MGI Symbol;Acc:MGI:2385189]",-0.004359711,4.72906162,0.001886499,0.965952046,0.980270605,0.00865402
ENSMUSG00000056476,Med12l,mediator complex subunit 12-like [Source:MGI Symbol;Acc:MGI:2139916],-0.004326684,1.99948553,0.000280645,0.986863914,0.992279243,0.003366094
ENSMUSG00000026579,F5,coagulation factor V [Source:MGI Symbol;Acc:MGI:88382],-0.004042118,9.655886524,0.000423409,0.983865481,0.990303247,0.004231797
ENSMUSG00000031865,Dctn1,dynactin 1 [Source:MGI Symbol;Acc:MGI:107745],-0.004016896,5.304068403,0.001810831,0.966641416,0.980730563,0.008450291
ENSMUSG00000000751,Rpa1,replication protein A1 [Source:MGI Symbol;Acc:MGI:1915525],-0.003971683,4.787194667,0.00247049,0.961040881,0.97849369,0.00944197
ENSMUSG00000030217,Art4,ADP-ribosyltransferase 4 [Source:MGI Symbol;Acc:MGI:1202710],-0.00391879,1.966335905,0.000510569,0.982282739,0.989349521,0.004650252
ENSMUSG00000067586,S1pr3,sphingosine-1-phosphate receptor 3 [Source:MGI Symbol;Acc:MGI:1339365],-0.00389261,2.326309291,0.000393308,0.984449486,0.990646309,0.004081374
ENSMUSG00000026510,Trp53bp2,transformation related protein 53 binding protein 2 [Source:MGI Symbol;Acc:MGI:2138319],-0.003807662,4.749023382,0.000598994,0.980810058,0.988564642,0.004994927
ENSMUSG00000103509,Gm38372,"predicted gene, 38372 [Source:MGI Symbol;Acc:MGI:5611600]",-0.003789026,0.672925253,0.000173714,0.989664958,0.993384831,0.002882476
ENSMUSG00000045312,Lhfpl2,lipoma HMGIC fusion partner-like 2 [Source:MGI Symbol;Acc:MGI:2145236],-0.003756479,3.17276529,0.000208974,0.988664548,0.993368299,0.002889704
ENSMUSG00000020166,Cnot2,"CCR4-NOT transcription complex, subunit 2 [Source:MGI Symbol;Acc:MGI:1919318]",-0.003718193,4.871920943,0.001504109,0.969595907,0.982528058,0.007655039
ENSMUSG00000036097,Slf2,SMC5-SMC6 complex localization factor 2 [Source:MGI Symbol;Acc:MGI:1924968],-0.003590327,4.179879738,0.001506744,0.969569303,0.982528058,0.007655039
ENSMUSG00000030259,Rassf8,Ras association (RalGDS/AF-6) domain family (N-terminal) member 8 [Source:MGI Symbol;Acc:MGI:1918573],-0.00355578,5.018099916,0.000395938,0.984397599,0.990646309,0.004081374
ENSMUSG00000087368,BC065397,cDNA sequence BC065397 [Source:MGI Symbol;Acc:MGI:3584520],-0.003481079,0.556995937,0.000333784,0.985674304,0.991403118,0.003749719
ENSMUSG00000060636,Rpl35a,ribosomal protein L35A [Source:MGI Symbol;Acc:MGI:1928894],-0.003427596,6.271112876,0.001347537,0.971221058,0.982805547,0.007532401
ENSMUSG00000047804,Akap10,A kinase (PRKA) anchor protein 10 [Source:MGI Symbol;Acc:MGI:1890218],-0.00342488,3.680461836,0.000961443,0.97568937,0.984778416,0.006661478
ENSMUSG00000090952,Gm17251,"predicted gene, 17251 [Source:MGI Symbol;Acc:MGI:4936885]",-0.003383408,2.188016648,0.000217851,0.98842631,0.993289122,0.002924321
ENSMUSG00000025436,Atp23,ATP23 metallopeptidase and ATP synthase assembly factor homolog [Source:MGI Symbol;Acc:MGI:1916984],-0.003362287,1.428261345,0.000195114,0.989046887,0.993384831,0.002882476
ENSMUSG00000001687,Ubl3,ubiquitin-like 3 [Source:MGI Symbol;Acc:MGI:1344373],-0.003361821,5.742920192,0.002136063,0.963771494,0.979806504,0.008859682
ENSMUSG00000030225,Dera,deoxyribose-phosphate aldolase (putative) [Source:MGI Symbol;Acc:MGI:1913762],-0.003355965,5.463240984,0.000519817,0.982123033,0.989349521,0.004650252
ENSMUSG00000038520,Tbc1d17,"TBC1 domain family, member 17 [Source:MGI Symbol;Acc:MGI:2449973]",-0.003283823,5.38543089,0.001949547,0.965388153,0.980261659,0.008657983
ENSMUSG00000020107,Anapc16,anaphase promoting complex subunit 16 [Source:MGI Symbol;Acc:MGI:1289325],-0.003280263,4.704853081,0.001504161,0.969595382,0.982528058,0.007655039
ENSMUSG00000028447,Dctn3,dynactin 3 [Source:MGI Symbol;Acc:MGI:1859251],-0.003272563,4.493901385,0.001020356,0.974955887,0.984436819,0.006812151
ENSMUSG00000034751,Mast4,microtubule associated serine/threonine kinase family member 4 [Source:MGI Symbol;Acc:MGI:1918885],-0.003138969,2.735355965,0.000368092,0.984956164,0.990840772,0.003996131
ENSMUSG00000080717,B230307C23Rik,RIKEN cDNA B230307C23 gene [Source:MGI Symbol;Acc:MGI:3643396],-0.003068514,0.966409418,0.000210064,0.988635027,0.993368299,0.002889704
ENSMUSG00000034761,Map4k5,mitogen-activated protein kinase kinase kinase kinase 5 [Source:MGI Symbol;Acc:MGI:1925503],-0.003048049,4.16166166,0.000807914,0.977714178,0.986413758,0.005940879
ENSMUSG00000028010,Gar1,GAR1 ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1930948],-0.003011533,2.250467591,0.000234071,0.988003221,0.992944034,0.003075229
ENSMUSG00000027195,Hsd17b12,hydroxysteroid (17-beta) dehydrogenase 12 [Source:MGI Symbol;Acc:MGI:1926967],-0.002731024,6.759748869,0.000567891,0.981314824,0.988854242,0.004867719
ENSMUSG00000022471,Xrcc6,X-ray repair complementing defective repair in Chinese hamster cells 6 [Source:MGI Symbol;Acc:MGI:95606],-0.002716867,4.018947675,0.000590406,0.980948092,0.988564642,0.004994927
ENSMUSG00000036323,Srp72,signal recognition particle 72 [Source:MGI Symbol;Acc:MGI:1333795],-0.002708984,6.64031482,0.00125669,0.972207632,0.983255446,0.007333639
ENSMUSG00000028247,Coq3,coenzyme Q3 methyltransferase [Source:MGI Symbol;Acc:MGI:101813],-0.002666364,4.607089133,0.000552102,0.981576355,0.989037796,0.004787112
ENSMUSG00000024949,Sf1,splicing factor 1 [Source:MGI Symbol;Acc:MGI:1095403],-0.00265761,6.740439437,0.001058139,0.974496594,0.984132563,0.006946398
ENSMUSG00000001323,Srr,serine racemase [Source:MGI Symbol;Acc:MGI:1351636],-0.002572489,6.610933712,0.000484978,0.982732386,0.989722399,0.004486601
ENSMUSG00000034801,Sos2,SOS Ras/Rho guanine nucleotide exchange factor 2 [Source:MGI Symbol;Acc:MGI:98355],-0.002529698,4.094959975,0.00060979,0.980637935,0.988491924,0.005026875
ENSMUSG00000070738,Dgkd,"diacylglycerol kinase, delta [Source:MGI Symbol;Acc:MGI:2138334]",-0.002328257,5.258837733,0.000696194,0.979311934,0.987474848,0.005473957
ENSMUSG00000033762,Recql4,RecQ protein-like 4 [Source:MGI Symbol;Acc:MGI:1931028],-0.002289884,1.531716311,0.000109715,0.991786408,0.994580173,0.002360203
ENSMUSG00000003344,Btbd2,BTB (POZ) domain containing 2 [Source:MGI Symbol;Acc:MGI:1933831],-0.002141735,4.342491228,0.000269923,0.987117274,0.992453904,0.003289656
ENSMUSG00000046982,Tshz1,teashirt zinc finger family member 1 [Source:MGI Symbol;Acc:MGI:1346031],-0.002052682,4.18024931,0.000702804,0.979213968,0.987465318,0.005478149
ENSMUSG00000032330,Cox7a2,cytochrome c oxidase subunit 7A2 [Source:MGI Symbol;Acc:MGI:1316715],-0.002025265,6.964120614,0.000386231,0.984590013,0.990646309,0.004081374
ENSMUSG00000037805,Rpl10a,ribosomal protein L10A [Source:MGI Symbol;Acc:MGI:1343877],-0.001934479,6.585991258,0.000257913,0.987407101,0.992512661,0.003263944
ENSMUSG00000042156,Dzip1,DAZ interacting protein 1 [Source:MGI Symbol;Acc:MGI:1914311],-0.001903111,0.276577587,4.78E-05,0.994580182,0.996814646,0.00138559
ENSMUSG00000036980,Taf6,TATA-box binding protein associated factor 6 [Source:MGI Symbol;Acc:MGI:109129],-0.001891991,4.12089315,0.000358924,0.985144683,0.990950411,0.003948078
ENSMUSG00000020544,Cox11,"cytochrome c oxidase assembly protein 11, copper chaperone [Source:MGI Symbol;Acc:MGI:1917052]",-0.001886787,2.764312025,0.000111975,0.991702259,0.994580173,0.002360203
ENSMUSG00000087574,C030037D09Rik,RIKEN cDNA C030037D09 gene [Source:MGI Symbol;Acc:MGI:1924865],-0.001821983,0.354043666,3.89E-05,0.995110951,0.997011537,0.001299816
ENSMUSG00000018415,Gid4,"GID complex subunit 4, VID24 homolog [Source:MGI Symbol;Acc:MGI:1914021]",-0.001811055,5.063643337,0.000169297,0.989797165,0.993384831,0.002882476
ENSMUSG00000070644,Etnk2,ethanolamine kinase 2 [Source:MGI Symbol;Acc:MGI:2443760],-0.001804583,9.137051349,3.41E-05,0.995421384,0.99702174,0.001295372
ENSMUSG00000062209,Erbb4,erb-b2 receptor tyrosine kinase 4 [Source:MGI Symbol;Acc:MGI:104771],-0.00156485,0.905764741,1.25E-05,0.997226227,0.998021746,0.000859996
ENSMUSG00000039016,Timm8b,translocase of inner mitochondrial membrane 8B [Source:MGI Symbol;Acc:MGI:1353424],-0.001552996,4.966352406,0.000266117,0.9872084,0.99246544,0.003284607
ENSMUSG00000039568,Ubald1,UBA-like domain containing 1 [Source:MGI Symbol;Acc:MGI:1916255],-0.001503102,4.404792283,0.000125608,0.991211629,0.994320537,0.002473591
ENSMUSG00000002372,Ranbp3,RAN binding protein 3 [Source:MGI Symbol;Acc:MGI:1919060],-0.001488565,5.155165328,0.000455708,0.983261487,0.989935208,0.004393229
ENSMUSG00000055707,Klhl26,kelch-like 26 [Source:MGI Symbol;Acc:MGI:2443079],-0.00133988,2.888533052,9.16E-05,0.992493362,0.995209021,0.002085696
ENSMUSG00000089736,Tgfbr3l,"transforming growth factor, beta receptor III-like [Source:MGI Symbol;Acc:MGI:3833469]",-0.001254999,1.770323418,3.10E-05,0.995632683,0.997031911,0.001290941
ENSMUSG00000041961,Znrf3,zinc and ring finger 3 [Source:MGI Symbol;Acc:MGI:3039616],-0.00116381,3.944545922,0.000123432,0.991288098,0.994320537,0.002473591
ENSMUSG00000068114,Ccdc134,coiled-coil domain containing 134 [Source:MGI Symbol;Acc:MGI:1923707],-0.001112963,2.701522483,4.57E-05,0.994701515,0.996814646,0.00138559
ENSMUSG00000020010,Vnn3,vanin 3 [Source:MGI Symbol;Acc:MGI:1347055],-0.000991148,7.010795976,5.04E-05,0.994431057,0.996814646,0.00138559
ENSMUSG00000021311,Mtr,5-methyltetrahydrofolate-homocysteine methyltransferase [Source:MGI Symbol;Acc:MGI:894292],-0.00087589,3.690503339,3.53E-05,0.995341261,0.997021635,0.001295418
ENSMUSG00000115338,Pnp,purine-nucleoside phosphorylase [Source:MGI Symbol;Acc:MGI:97365],-0.00080811,4.725724805,4.99E-05,0.994460003,0.996814646,0.00138559
ENSMUSG00000048921,Zfp689,zinc finger protein 689 [Source:MGI Symbol;Acc:MGI:1918381],-0.000697756,1.212147243,1.25E-05,0.997222587,0.998021746,0.000859996
ENSMUSG00000075376,Rc3h2,ring finger and CCCH-type zinc finger domains 2 [Source:MGI Symbol;Acc:MGI:2442789],-0.000582304,3.736070066,3.04E-05,0.995674519,0.997031911,0.001290941
ENSMUSG00000071660,Ttc9c,tetratricopeptide repeat domain 9C [Source:MGI Symbol;Acc:MGI:1917637],-0.000572053,3.91816291,1.80E-05,0.996673051,0.997714005,0.000993932
ENSMUSG00000022474,Pmm1,phosphomannomutase 1 [Source:MGI Symbol;Acc:MGI:1353418],-0.000369711,2.657358206,2.68E-06,0.998717255,0.999046587,0.00041426
ENSMUSG00000013973,Dedd,death effector domain-containing [Source:MGI Symbol;Acc:MGI:1333874],-0.000310203,4.690608426,1.19E-05,0.99729263,0.998021746,0.000859996
ENSMUSG00000032481,Smarcc1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1 [Source:MGI Symbol;Acc:MGI:1203524]",-0.000193065,4.815967824,2.96E-06,0.998650505,0.999046587,0.00041426
ENSMUSG00000025208,Mrpl43,mitochondrial ribosomal protein L43 [Source:MGI Symbol;Acc:MGI:2137229],-0.000172463,4.812309837,2.64E-06,0.998725865,0.999046587,0.00041426
ENSMUSG00000032673,Prorsd1,prolyl-tRNA synthetase domain containing 1 [Source:MGI Symbol;Acc:MGI:1915189],-5.41E-05,3.223098214,1.62E-07,0.999684424,0.999764662,0.000102218
ENSMUSG00000023953,Polh,"polymerase (DNA directed), eta (RAD 30 related) [Source:MGI Symbol;Acc:MGI:1891457]",-4.71E-05,2.50083284,6.71E-08,0.999796938,0.999796938,8.81977E-05
ENSMUSG00000028101,Pias3,protein inhibitor of activated STAT 3 [Source:MGI Symbol;Acc:MGI:1913126],0.000241573,3.297985973,2.99E-06,0.998643058,0.999046587,0.00041426
ENSMUSG00000016128,Stard13,StAR-related lipid transfer (START) domain containing 13 [Source:MGI Symbol;Acc:MGI:2385331],0.000328387,4.593921955,2.07E-06,0.998873017,0.999113574,0.000385141
ENSMUSG00000021900,Btd,biotinidase [Source:MGI Symbol;Acc:MGI:1347001],0.000332134,6.458705553,7.11E-06,0.997908656,0.998549779,0.00063028
ENSMUSG00000028862,Map3k6,mitogen-activated protein kinase kinase kinase 6 [Source:MGI Symbol;Acc:MGI:1855691],0.000506406,2.037491588,1.11E-06,0.999174223,0.99933463,0.000289063
ENSMUSG00000034445,Cyb561a3,"cytochrome b561 family, member A3 [Source:MGI Symbol;Acc:MGI:2686925]",0.00055617,4.121243326,1.18E-05,0.997300863,0.998021746,0.000859996
ENSMUSG00000020184,Mdm2,transformed mouse 3T3 cell double minute 2 [Source:MGI Symbol;Acc:MGI:96952],0.000557987,4.917460879,2.13E-05,0.996377492,0.997578429,0.00105295
ENSMUSG00000032583,Mon1a,"MON1 homolog A, secretory traffciking associated [Source:MGI Symbol;Acc:MGI:1920075]",0.00059968,4.208228901,2.98E-05,0.995716664,0.997031911,0.001290941
ENSMUSG00000024571,Gm16286,predicted gene 16286 [Source:MGI Symbol;Acc:MGI:3833940],0.00061509,5.659113995,4.51E-05,0.994734615,0.996814646,0.00138559
ENSMUSG00000040242,Fgfr1op2,FGFR1 oncogene partner 2 [Source:MGI Symbol;Acc:MGI:1914779],0.000637866,5.268638799,4.21E-05,0.994912126,0.996912351,0.001343023
ENSMUSG00000037722,Gnpnat1,glucosamine-phosphate N-acetyltransferase 1 [Source:MGI Symbol;Acc:MGI:1858963],0.000670724,5.444461624,2.94E-05,0.995751614,0.997031911,0.001290941
ENSMUSG00000033102,Cdc14b,CDC14 cell division cycle 14B [Source:MGI Symbol;Acc:MGI:2441808],0.00078509,4.965697042,1.80E-05,0.996669954,0.997714005,0.000993932
ENSMUSG00000041375,Ccdc9,coiled-coil domain containing 9 [Source:MGI Symbol;Acc:MGI:1921443],0.00096447,4.52301126,0.000110046,0.991774017,0.994580173,0.002360203
ENSMUSG00000068580,Zfyve19,"zinc finger, FYVE domain containing 19 [Source:MGI Symbol;Acc:MGI:1919258]",0.001035798,4.194426848,0.000123522,0.991284916,0.994320537,0.002473591
ENSMUSG00000056310,Tyw1,tRNA-yW synthesizing protein 1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2141161],0.001119949,3.984259525,6.56E-05,0.993647105,0.996285743,0.001616085
ENSMUSG00000079012,Serpina3m,"serine (or cysteine) peptidase inhibitor, clade A, member 3M [Source:MGI Symbol;Acc:MGI:98378]",0.001205531,9.053928119,4.77E-05,0.994582784,0.996814646,0.00138559
ENSMUSG00000090231,Cfb,complement factor B [Source:MGI Symbol;Acc:MGI:105975],0.001221516,3.046920719,3.67E-05,0.995251163,0.997011537,0.001299816
ENSMUSG00000027610,Gss,glutathione synthetase [Source:MGI Symbol;Acc:MGI:95852],0.001290185,6.211458941,0.000195367,0.989039776,0.993384831,0.002882476
ENSMUSG00000030522,Mtmr10,myotubularin related protein 10 [Source:MGI Symbol;Acc:MGI:2142292],0.001328837,5.313612089,0.00017631,0.989588008,0.993384831,0.002882476
ENSMUSG00000096606,Tpbgl,trophoblast glycoprotein-like [Source:MGI Symbol;Acc:MGI:3646425],0.001567067,3.4124005,0.000160752,0.990057986,0.993486551,0.002838008
ENSMUSG00000030706,Mrpl48,mitochondrial ribosomal protein L48 [Source:MGI Symbol;Acc:MGI:1289321],0.001581056,4.585250032,0.000294884,0.986534841,0.992028418,0.003475887
ENSMUSG00000022570,Tsta3,tissue specific transplantation antigen P35B [Source:MGI Symbol;Acc:MGI:98857],0.001585854,4.671888183,0.000257603,0.987414683,0.992512661,0.003263944
ENSMUSG00000026197,Zfand2b,"zinc finger, AN1 type domain 2B [Source:MGI Symbol;Acc:MGI:1916068]",0.001670261,4.671705532,0.000177283,0.989559334,0.993384831,0.002882476
ENSMUSG00000040325,Dcaf1,DDB1 and CUL4 associated factor 1 [Source:MGI Symbol;Acc:MGI:2445220],0.001670859,5.08802026,0.000176834,0.989572562,0.993384831,0.002882476
ENSMUSG00000026768,Itga8,integrin alpha 8 [Source:MGI Symbol;Acc:MGI:109442],0.001686129,2.400254059,3.78E-05,0.995179923,0.997011537,0.001299816
ENSMUSG00000029725,Ppp1r35,"protein phosphatase 1, regulatory subunit 35 [Source:MGI Symbol;Acc:MGI:1922853]",0.001689956,2.195099029,5.50E-05,0.994185693,0.996745553,0.001415693
ENSMUSG00000029076,Sdf4,stromal cell derived factor 4 [Source:MGI Symbol;Acc:MGI:108079],0.002078921,7.140352772,0.000511782,0.982261712,0.989349521,0.004650252
ENSMUSG00000005034,Prkacb,"protein kinase, cAMP dependent, catalytic, beta [Source:MGI Symbol;Acc:MGI:97594]",0.00208223,5.544447361,0.000432731,0.983688855,0.990205456,0.004274685
ENSMUSG00000022788,Fgd4,"FYVE, RhoGEF and PH domain containing 4 [Source:MGI Symbol;Acc:MGI:2183747]",0.00214833,3.850198689,0.000152452,0.990318036,0.993667477,0.002758925
ENSMUSG00000041729,Coro2b,"coronin, actin binding protein, 2B [Source:MGI Symbol;Acc:MGI:2444283]",0.002182757,1.953489231,0.000135294,0.990879101,0.994150383,0.002547916
ENSMUSG00000043090,Zfp866,zinc finger protein 866 [Source:MGI Symbol;Acc:MGI:3584369],0.002258255,3.895168526,0.000372033,0.984875866,0.990839992,0.003996473
ENSMUSG00000036955,Kifbp,kinesin family binding protein [Source:MGI Symbol;Acc:MGI:1919570],0.002383844,3.936544399,0.000470218,0.982997147,0.989829033,0.004439812
ENSMUSG00000062519,Zfp398,zinc finger protein 398 [Source:MGI Symbol;Acc:MGI:1917856],0.002393933,3.293771728,0.000205832,0.988750071,0.993374124,0.002887157
ENSMUSG00000046721,Rpl14-ps1,"ribosomal protein L14, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3710579]",0.002479143,2.24925318,0.000178897,0.989511918,0.993384831,0.002882476
ENSMUSG00000030770,Parva,"parvin, alpha [Source:MGI Symbol;Acc:MGI:1931144]",0.002557108,6.672624807,0.000802813,0.977784617,0.986413758,0.005940879
ENSMUSG00000020018,Snrpf,small nuclear ribonucleoprotein polypeptide F [Source:MGI Symbol;Acc:MGI:1917128],0.002588706,2.215345356,0.000172524,0.989700417,0.993384831,0.002882476
ENSMUSG00000030216,Wbp11,WW domain binding protein 11 [Source:MGI Symbol;Acc:MGI:1891823],0.002622845,5.23096822,0.001128649,0.973660909,0.983938675,0.007031969
ENSMUSG00000053617,Sh3pxd2a,SH3 and PX domains 2A [Source:MGI Symbol;Acc:MGI:1298393],0.002655264,5.590907173,0.000164111,0.989954665,0.993462881,0.002848355
ENSMUSG00000022185,Acin1,apoptotic chromatin condensation inducer 1 [Source:MGI Symbol;Acc:MGI:1891824],0.002723318,6.257460303,0.000988406,0.975350963,0.984676147,0.006706583
ENSMUSG00000046311,Zfp62,zinc finger protein 62 [Source:MGI Symbol;Acc:MGI:99662],0.002958428,4.076146165,0.000836223,0.977327211,0.986190209,0.006039314
ENSMUSG00000002833,Hdgfl2,HDGF like 2 [Source:MGI Symbol;Acc:MGI:1194492],0.002963486,5.13830323,0.00108682,0.974153396,0.984025238,0.006993763
ENSMUSG00000030865,Chp2,calcineurin-like EF hand protein 2 [Source:MGI Symbol;Acc:MGI:1917511],0.002966104,2.233156141,0.000178608,0.989520375,0.993384831,0.002882476
ENSMUSG00000028433,Ubap2,ubiquitin-associated protein 2 [Source:MGI Symbol;Acc:MGI:1916176],0.002988866,4.521857012,0.000790384,0.9779572,0.986428131,0.005934551
ENSMUSG00000034663,Bmp2k,BMP2 inducible kinase [Source:MGI Symbol;Acc:MGI:2155456],0.003032382,3.488560884,0.000594563,0.980881147,0.988564642,0.004994927
ENSMUSG00000084934,Gm16035,predicted gene 16035 [Source:MGI Symbol;Acc:MGI:3801892],0.003105302,0.556593248,0.000170952,0.989747434,0.993384831,0.002882476
ENSMUSG00000022329,Stk3,serine/threonine kinase 3 [Source:MGI Symbol;Acc:MGI:1928487],0.003124706,2.881111016,0.00073944,0.978679221,0.987076501,0.005649187
ENSMUSG00000021288,Klc1,kinesin light chain 1 [Source:MGI Symbol;Acc:MGI:107978],0.003125804,4.831756486,0.001381653,0.970859212,0.982805547,0.007532401
ENSMUSG00000048701,Ccdc6,coiled-coil domain containing 6 [Source:MGI Symbol;Acc:MGI:1923801],0.003181955,4.723129444,0.001074955,0.974294821,0.984088317,0.006965924
ENSMUSG00000035936,Aldh5a1,"aldhehyde dehydrogenase family 5, subfamily A1 [Source:MGI Symbol;Acc:MGI:2441982]",0.003260221,6.315455341,0.001196472,0.972881391,0.983635962,0.007165602
ENSMUSG00000035401,Emsy,"EMSY, BRCA2-interacting transcriptional repressor [Source:MGI Symbol;Acc:MGI:1924203]",0.003551239,4.172062341,0.001117827,0.973787429,0.983938675,0.007031969
ENSMUSG00000042642,Flad1,flavin adenine dinucleotide synthetase 1 [Source:MGI Symbol;Acc:MGI:2443030],0.003573132,5.550833226,0.001375291,0.970926351,0.982805547,0.007532401
